É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:32:21

,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{,çbï{
2017/9/15,22.6,8,1,28.3,8,1,19.3,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,51,8,1
2017/9/16,18.4,8,1,20.5,8,1,16.9,8,1,16.5,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2017/9/17,18.2,8,1,20.1,8,1,16.8,8,1,24.5,0,8,1,0.0,0,8,1,0,1,8,1,89,8,1
2017/9/18,26.8,8,1,33.3,8,1,18.2,8,1,7.5,0,8,1,10.4,0,8,1,0,1,8,1,51,8,1
2017/9/19,23.7,8,1,29.7,8,1,18.2,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,58,8,1
2017/9/20,21.4,8,1,25.2,8,1,17.5,8,1,0,1,8,1,1.0,0,8,1,0,1,8,1,60,8,1
2017/9/21,22.2,8,1,29.6,8,1,15.0,8,1,0,1,8,1,10.5,0,8,1,0,1,8,1,53,8,1
2017/9/22,20.7,8,1,24.8,8,1,16.5,8,1,2.5,0,8,1,2.9,0,8,1,0,1,8,1,68,8,1
2017/9/23,21.1,8,1,27.0,8,1,16.7,8,1,9.0,0,8,1,2.9,0,8,1,0,1,8,1,75,8,1
2017/9/24,22.9,8,1,28.6,8,1,19.9,8,1,0.0,0,8,1,5.6,0,8,1,0,1,8,1,71,8,1
2017/9/25,23.0,8,1,29.2,8,1,19.2,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,63,8,1
2017/9/26,22.6,8,1,29.6,8,1,17.4,8,1,0,1,8,1,10.5,0,8,1,0,1,8,1,65,8,1
2017/9/27,22.1,8,1,27.5,8,1,17.6,8,1,4.5,0,8,1,2.5,0,8,1,0,1,8,1,69,8,1
2017/9/28,18.8,8,1,23.5,8,1,16.1,8,1,8.0,0,8,1,0.2,0,8,1,0,1,8,1,72,8,1
2017/9/29,19.3,8,1,25.8,8,1,13.6,8,1,0,1,8,1,10.8,0,8,1,0,1,8,1,62,8,1
2017/9/30,18.9,8,1,25.5,8,1,14.1,8,1,0,1,8,1,5.8,0,8,1,0,1,8,1,62,8,1
2017/10/1,18.9,8,1,25.2,8,1,11.4,8,1,0.0,0,8,1,7.4,0,8,1,0,1,8,1,63,8,1
2017/10/2,19.9,8,1,23.9,8,1,17.6,8,1,1.5,0,8,1,0.0,0,8,1,0,1,8,1,74,8,1
2017/10/3,21.5,8,1,28.1,8,1,17.6,8,1,0.0,0,8,1,6.7,0,8,1,0,1,8,1,68,8,1
2017/10/4,17.8,8,1,21.4,8,1,12.6,8,1,0,1,8,1,0.8,0,8,1,0,1,8,1,52,8,1
2017/10/5,15.1,8,1,20.5,8,1,10.1,8,1,0,1,8,1,4.2,0,8,1,0,1,8,1,59,8,1
2017/10/6,14.5,8,1,17.3,8,1,12.9,8,1,36.0,0,8,1,0.0,0,8,1,0,1,8,1,79,8,1
2017/10/7,19.0,8,1,26.0,8,1,13.6,8,1,13.0,0,8,1,4.0,0,8,1,0,1,8,1,77,8,1
2017/10/8,22.2,8,1,28.4,8,1,17.0,8,1,0,1,8,1,7.5,0,8,1,0,1,8,1,70,8,1
2017/10/9,22.0,8,1,28.2,8,1,19.2,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,70,8,1
2017/10/10,22.9,8,1,30.2,8,1,17.8,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,68,8,1
2017/10/11,23.0,8,1,29.2,8,1,18.2,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,72,8,1
2017/10/12,23.0,8,1,30.2,8,1,19.0,8,1,0.0,0,8,1,6.8,0,8,1,0,1,8,1,64,8,1
2017/10/13,17.0,8,1,20.3,8,1,15.1,8,1,12.5,0,8,1,0.0,0,8,1,0,1,8,1,80,8,1
2017/10/14,17.1,8,1,19.5,8,1,14.9,8,1,8.0,0,8,1,0.3,0,8,1,0,1,8,1,85,8,1
2017/10/15,16.3,8,1,17.5,8,1,14.0,8,1,12.0,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2017/10/16,13.5,8,1,15.1,8,1,12.2,8,1,26.0,0,8,1,0.0,0,8,1,0,1,8,1,90,8,1
2017/10/17,14.0,8,1,17.0,8,1,11.8,8,1,13.5,0,8,1,0.0,0,8,1,0,1,8,1,86,8,1
2017/10/18,14.9,8,1,20.6,8,1,9.3,8,1,0.0,0,8,1,7.5,0,8,1,0,1,8,1,64,8,1
2017/10/19,11.7,8,1,13.0,8,1,10.3,8,1,24.0,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2017/10/20,15.2,8,1,19.3,8,1,11.9,8,1,5.0,0,8,1,0.3,0,8,1,0,1,8,1,84,8,1
2017/10/21,16.6,8,1,17.5,8,1,15.9,8,1,7.5,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2017/10/22,16.4,8,1,17.3,8,1,15.9,8,1,104.0,0,8,1,0.0,0,8,1,0,1,8,1,95,8,1
2017/10/23,17.5,8,1,21.8,8,1,12.1,8,1,55.5,0,8,1,7.0,0,8,1,0,1,8,1,49,8,1
2017/10/24,13.2,8,1,17.1,8,1,10.1,8,1,0.0,0,8,1,0.6,0,8,1,0,1,8,1,65,8,1
2017/10/25,11.7,8,1,12.8,8,1,8.8,8,1,9.5,0,8,1,0.0,0,8,1,0,1,8,1,88,8,1
2017/10/26,11.9,8,1,20.2,8,1,7.0,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,77,8,1
2017/10/27,13.1,8,1,21.1,8,1,6.5,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,71,8,1
2017/10/28,12.6,8,1,14.1,8,1,11.4,8,1,12.5,0,8,1,0.0,0,8,1,0,1,8,1,86,8,1
2017/10/29,13.2,8,1,16.9,8,1,12.2,8,1,78.5,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2017/10/30,14.4,8,1,18.5,8,1,7.3,8,1,0,1,8,1,10.0,0,8,1,0,1,8,1,40,8,1
2017/10/31,10.1,8,1,17.3,8,1,3.1,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,61,8,1
2017/11/1,12.6,8,1,20.7,8,1,5.9,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,72,8,1
2017/11/2,13.8,8,1,21.4,8,1,7.9,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,65,8,1
2017/11/3,14.1,8,1,22.0,8,1,7.5,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,64,8,1
2017/11/4,14.0,8,1,22.7,8,1,9.0,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,59,8,1
2017/11/5,11.1,8,1,17.4,8,1,4.3,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,57,8,1
2017/11/6,12.1,8,1,19.3,8,1,6.1,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,66,8,1
2017/11/7,12.7,8,1,20.6,8,1,5.6,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,67,8,1
2017/11/8,12.6,8,1,15.3,8,1,9.4,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,75,8,1
2017/11/9,12.5,8,1,19.9,8,1,7.0,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,56,8,1
2017/11/10,10.7,8,1,18.7,8,1,4.9,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,63,8,1
2017/11/11,12.4,8,1,21.4,8,1,7.1,8,1,1.5,0,8,1,8.3,0,8,1,0,1,8,1,52,8,1
2017/11/12,9.8,8,1,15.4,8,1,2.9,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,51,8,1
2017/11/13,10.7,8,1,18.1,8,1,3.8,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,63,8,1
2017/11/14,9.9,8,1,12.7,8,1,6.2,8,1,0.5,0,8,1,2.1,0,8,1,0,1,8,1,83,8,1
2017/11/15,10.8,8,1,17.4,8,1,6.1,8,1,0,1,8,1,6.1,0,8,1,0,1,8,1,71,8,1
2017/11/16,8.9,8,1,15.9,8,1,3.0,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,51,8,1
2017/11/17,7.7,8,1,14.0,8,1,1.2,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,57,8,1
2017/11/18,7.2,8,1,8.8,8,1,5.2,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,70,8,1
2017/11/19,8.1,8,1,13.8,8,1,2.6,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,34,8,1
2017/11/20,4.7,8,1,10.2,8,1,0.1,8,1,0.0,0,8,1,2.6,0,8,1,0,1,8,1,58,8,1
2017/11/21,7.3,8,1,12.7,8,1,1.4,8,1,0.0,0,8,1,9.3,0,8,1,0,1,8,1,37,8,1
2017/11/22,5.2,8,1,9.2,8,1,0.7,8,1,2.0,0,8,1,1.1,0,8,1,0,1,8,1,66,8,1
2017/11/23,9.9,8,1,17.6,8,1,6.1,8,1,14.5,0,8,1,4.8,0,8,1,0,1,8,1,59,8,1
2017/11/24,6.2,8,1,13.5,8,1,0.5,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,46,8,1
2017/11/25,5.8,8,1,14.7,8,1,-1.0,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,54,8,1
2017/11/26,6.2,8,1,12.7,8,1,-0.5,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,60,8,1
2017/11/27,9.1,8,1,15.1,8,1,2.5,8,1,0,1,8,1,5.8,0,8,1,0,1,8,1,63,8,1
2017/11/28,7.7,8,1,15.6,8,1,1.5,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,71,8,1
2017/11/29,8.5,8,1,15.5,8,1,2.0,8,1,0.0,0,8,1,6.8,0,8,1,0,1,8,1,71,8,1
2017/11/30,11.4,8,1,15.0,8,1,8.3,8,1,0.0,0,8,1,1.0,0,8,1,0,1,8,1,66,8,1
2017/12/1,9.5,8,1,15.7,8,1,4.5,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,59,8,1
2017/12/2,6.8,8,1,12.7,8,1,0.3,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,56,8,1
2017/12/3,6.4,8,1,13.5,8,1,1.6,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,66,8,1
2017/12/4,5.5,8,1,9.6,8,1,-0.4,8,1,0.0,0,8,1,3.6,0,8,1,0,1,8,1,64,8,1
2017/12/5,5.5,8,1,13.9,8,1,0.2,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,53,8,1
2017/12/6,3.9,8,1,12.0,8,1,-2.3,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,50,8,1
2017/12/7,3.4,8,1,10.8,8,1,-2.5,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,57,8,1
2017/12/8,3.2,8,1,7.0,8,1,-1.7,8,1,0.0,0,8,1,1.8,0,8,1,0,1,8,1,61,8,1
2017/12/9,3.3,8,1,10.2,8,1,-2.5,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,48,8,1
2017/12/10,3.7,8,1,11.0,8,1,-2.6,8,1,0.0,0,8,1,8.4,0,8,1,0,1,8,1,54,8,1
2017/12/11,6.8,8,1,15.2,8,1,0.3,8,1,0.0,0,8,1,8.7,0,8,1,0,1,8,1,48,8,1
2017/12/12,4.8,8,1,8.4,8,1,-0.5,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,26,8,1
2017/12/13,3.2,8,1,10.2,8,1,-3.5,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,36,8,1
2017/12/14,4.9,8,1,10.1,8,1,0.5,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,25,8,1
2017/12/15,3.4,8,1,10.1,8,1,-1.3,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,48,8,1
2017/12/16,4.6,8,1,11.3,8,1,-0.8,8,1,0,1,8,1,5.3,0,8,1,0,1,8,1,59,8,1
2017/12/17,5.0,8,1,8.3,8,1,1.2,8,1,0,1,8,1,6.2,0,8,1,0,1,8,1,28,8,1
2017/12/18,1.7,8,1,8.4,8,1,-3.8,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,47,8,1
2017/12/19,3.0,8,1,12.2,8,1,-4.3,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,46,8,1
2017/12/20,2.1,8,1,9.5,8,1,-3.5,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,49,8,1
2017/12/21,1.8,8,1,9.9,8,1,-4.0,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,57,8,1
2017/12/22,2.0,8,1,10.1,8,1,-4.2,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,57,8,1
2017/12/23,3.1,8,1,12.3,8,1,-3.7,8,1,0,1,8,1,8.3,0,8,1,0,1,8,1,57,8,1
2017/12/24,4.7,8,1,11.5,8,1,-1.8,8,1,1.0,0,8,1,4.8,0,8,1,0,1,8,1,60,8,1
2017/12/25,9.1,8,1,14.2,8,1,3.2,8,1,15.0,0,8,1,8.6,0,8,1,0,1,8,1,43,8,1
2017/12/26,4.5,8,1,11.3,8,1,-1.7,8,1,0,1,8,1,8.2,0,8,1,0,1,8,1,43,8,1
2017/12/27,4.4,8,1,6.9,8,1,0.5,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,21,8,1
2017/12/28,3.1,8,1,9.3,8,1,-1.9,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,31,8,1
2017/12/29,2.2,8,1,9.6,8,1,-4.7,8,1,0,1,8,1,8.9,0,8,1,0,1,8,1,42,8,1
2017/12/30,4.7,8,1,10.4,8,1,-0.6,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,32,8,1
2017/12/31,3.8,8,1,8.3,8,1,-0.6,8,1,0.0,0,8,1,3.7,0,8,1,0,1,8,1,52,8,1
2018/1/1,5.3,8,1,11.9,8,1,-1.3,8,1,0,1,8,1,8.5,0,8,1,0,1,8,1,45,8,1
2018/1/2,4.9,8,1,11.2,8,1,-0.4,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,34,8,1
2018/1/3,4.2,8,1,7.3,8,1,-0.3,8,1,0.0,0,8,1,9.0,0,8,1,0,1,8,1,25,8,1
2018/1/4,1.3,8,1,8.9,8,1,-5.0,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,38,8,1
2018/1/5,0.5,8,1,4.3,8,1,-3.5,8,1,0,1,8,1,0.4,0,8,1,0,1,8,1,49,8,1
2018/1/6,1.6,8,1,9.2,8,1,-6.2,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,49,8,1
2018/1/7,4.1,8,1,9.8,8,1,-2.6,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,35,8,1
2018/1/8,2.9,8,1,7.3,8,1,-0.9,8,1,19.5,0,8,1,1.3,0,8,1,0,1,8,1,70,8,1
2018/1/9,5.9,8,1,13.7,8,1,3.1,8,1,3.5,0,8,1,5.6,0,8,1,0,1,8,1,60,8,1
2018/1/10,3.6,8,1,10.4,8,1,-2.9,8,1,0,1,8,1,7.1,0,8,1,0,1,8,1,44,8,1
2018/1/11,1.3,8,1,6.9,8,1,-3.3,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,38,8,1
2018/1/12,-0.9,8,1,6.0,8,1,-7.0,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,42,8,1
2018/1/13,0.1,8,1,6.4,8,1,-6.5,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,45,8,1
2018/1/14,1.8,8,1,8.0,8,1,-4.0,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,39,8,1
2018/1/15,0.5,8,1,8.9,8,1,-6.1,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,55,8,1
2018/1/16,3.7,8,1,13.0,8,1,-3.4,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,56,8,1
2018/1/17,4.0,8,1,6.0,8,1,0.5,8,1,12.0,0,8,1,0.2,0,8,1,0,1,8,1,80,8,1
2018/1/18,8.7,8,1,15.0,8,1,2.6,8,1,0,1,8,1,8.4,0,8,1,0,1,8,1,61,8,1
2018/1/19,5.9,8,1,10.5,8,1,0.3,8,1,0.0,0,8,1,2.7,0,8,1,0,1,8,1,58,8,1
2018/1/20,5.7,8,1,11.8,8,1,1.3,8,1,0,1,8,1,7.0,0,8,1,0,1,8,1,65,8,1
2018/1/21,4.7,8,1,11.5,8,1,-1.3,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,62,8,1
2018/1/22,1.4,8,1,4.3,8,1,0.1,8,1,8.5,0,8,1,0.0,0,8,1,5,0,8,1,77,8,1
2018/1/23,1.3,8,1,5.3,8,1,-0.7,8,1,0.0,0,8,1,0.5,0,8,1,0,1,8,1,70,8,1
2018/1/24,-0.9,8,1,4.3,8,1,-5.4,8,1,0,1,8,1,5.2,0,8,1,0,1,8,1,40,8,1
2018/1/25,-1.0,8,1,4.6,8,1,-5.1,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,23,8,1
2018/1/26,-1.5,8,1,4.9,8,1,-7.5,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,33,8,1
2018/1/27,0.4,8,1,7.3,8,1,-5.5,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,28,8,1
2018/1/28,-0.2,8,1,6.2,8,1,-6.7,8,1,0,1,8,1,5.6,0,8,1,0,1,8,1,49,8,1
2018/1/29,3.2,8,1,11.0,8,1,-4.0,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,48,8,1
2018/1/30,2.9,8,1,7.8,8,1,-1.2,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,34,8,1
2018/1/31,1.9,8,1,8.4,8,1,-4.9,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,44,8,1
2018/2/1,1.6,8,1,5.4,8,1,-0.6,8,1,2.5,0,8,1,0.0,0,8,1,0,1,8,1,71,8,1
2018/2/2,2.3,8,1,4.9,8,1,0.3,8,1,5.0,0,8,1,0.0,0,8,1,5,0,8,1,81,8,1
2018/2/3,4.3,8,1,9.4,8,1,-0.8,8,1,0.0,0,8,1,8.2,0,8,1,0,1,8,1,68,8,1
2018/2/4,3.4,8,1,10.0,8,1,-1.3,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,41,8,1
2018/2/5,1.2,8,1,7.3,8,1,-5.1,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,40,8,1
2018/2/6,-0.1,8,1,6.4,8,1,-5.7,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,37,8,1
2018/2/7,-0.1,8,1,7.4,8,1,-7.0,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,39,8,1
2018/2/8,0.0,8,1,7.0,8,1,-6.1,8,1,0,1,8,1,7.0,0,8,1,0,1,8,1,38,8,1
2018/2/9,0.1,8,1,8.3,8,1,-7.0,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,43,8,1
2018/2/10,3.6,8,1,11.4,8,1,-3.5,8,1,3.5,0,8,1,5.1,0,8,1,0,1,8,1,54,8,1
2018/2/11,5.1,8,1,13.7,8,1,1.5,8,1,0.0,0,8,1,6.1,0,8,1,0,1,8,1,55,8,1
2018/2/12,1.6,8,1,7.1,8,1,-2.3,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,31,8,1
2018/2/13,0.8,8,1,8.1,8,1,-5.7,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,39,8,1
2018/2/14,3.3,8,1,10.7,8,1,-5.4,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,40,8,1
2018/2/15,9.8,8,1,17.2,8,1,3.4,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,30,8,1
2018/2/16,5.7,8,1,11.2,8,1,0.0,8,1,0,1,8,1,7.3,0,8,1,0,1,8,1,49,8,1
2018/2/17,4.4,8,1,12.2,8,1,0.0,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,43,8,1
2018/2/18,2.5,8,1,8.7,8,1,-2.1,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,24,8,1
2018/2/19,2.8,8,1,10.0,8,1,-3.4,8,1,0,1,8,1,8.8,0,8,1,0,1,8,1,48,8,1
2018/2/20,5.6,8,1,14.5,8,1,-1.6,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,49,8,1
2018/2/21,5.0,8,1,9.6,8,1,1.5,8,1,0,1,8,1,2.1,0,8,1,0,1,8,1,38,8,1
2018/2/22,4.0,8,1,8.1,8,1,0.7,8,1,0.0,0,8,1,2.1,0,8,1,0,1,8,1,51,8,1
2018/2/23,5.2,8,1,12.8,8,1,-2.1,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,42,8,1
2018/2/24,6.1,8,1,15.1,8,1,-1.9,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,31,8,1
2018/2/25,5.9,8,1,11.0,8,1,1.2,8,1,0.0,0,8,1,2.2,0,8,1,0,1,8,1,42,8,1
2018/2/26,6.5,8,1,13.6,8,1,1.4,8,1,0.0,0,8,1,6.3,0,8,1,0,1,8,1,55,8,1
2018/2/27,7.1,8,1,13.7,8,1,2.7,8,1,0,1,8,1,8.0,0,8,1,0,1,8,1,50,8,1
2018/2/28,7.4,8,1,15.0,8,1,-0.6,8,1,0.0,0,8,1,5.6,0,8,1,0,1,8,1,47,8,1
2018/3/1,9.4,8,1,17.6,8,1,3.8,8,1,33.0,0,8,1,7.1,0,8,1,0,1,8,1,54,8,1
2018/3/2,9.4,8,1,15.3,8,1,2.9,8,1,0,1,8,1,10.5,0,8,1,0,1,8,1,17,8,1
2018/3/3,8.1,8,1,17.6,8,1,-1.0,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,40,8,1
2018/3/4,10.9,8,1,20.2,8,1,2.3,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,60,8,1
2018/3/5,11.1,8,1,14.3,8,1,7.8,8,1,16.5,0,8,1,1.6,0,8,1,0,1,8,1,79,8,1
2018/3/6,9.3,8,1,15.8,8,1,4.6,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,44,8,1
2018/3/7,6.4,8,1,11.6,8,1,3.6,8,1,0,1,8,1,4.0,0,8,1,0,1,8,1,44,8,1
2018/3/8,5.0,8,1,5.9,8,1,3.6,8,1,62.0,0,8,1,0.0,0,8,1,0,1,8,1,82,8,1
2018/3/9,7.6,8,1,11.5,8,1,3.9,8,1,30.0,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2018/3/10,7.1,8,1,13.6,8,1,3.4,8,1,0.0,0,8,1,8.1,0,8,1,0,1,8,1,57,8,1
2018/3/11,9.9,8,1,16.6,8,1,5.0,8,1,0.0,0,8,1,9.8,0,8,1,0,1,8,1,40,8,1
2018/3/12,8.5,8,1,16.8,8,1,1.3,8,1,0,1,8,1,11.1,0,8,1,0,1,8,1,41,8,1
2018/3/13,9.7,8,1,19.3,8,1,1.7,8,1,0,1,8,1,10.8,0,8,1,0,1,8,1,61,8,1
2018/3/14,12.5,8,1,23.4,8,1,3.1,8,1,0,1,8,1,10.9,0,8,1,0,1,8,1,57,8,1
2018/3/15,13.7,8,1,22.0,8,1,5.9,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,57,8,1
2018/3/16,11.3,8,1,18.5,8,1,6.0,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,57,8,1
2018/3/17,7.3,8,1,14.4,8,1,1.1,8,1,0,1,8,1,11.1,0,8,1,0,1,8,1,42,8,1
2018/3/18,11.2,8,1,18.4,8,1,4.7,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,52,8,1
2018/3/19,10.5,8,1,13.6,8,1,5.6,8,1,0.0,0,8,1,0.7,0,8,1,0,1,8,1,69,8,1
2018/3/20,9.7,8,1,12.4,8,1,7.3,8,1,5.5,0,8,1,0.0,0,8,1,0,1,8,1,76,8,1
2018/3/21,3.2,8,1,7.6,8,1,0.7,8,1,20.5,0,8,1,0.0,0,8,1,0,1,8,1,82,8,1
2018/3/22,6.4,8,1,12.3,8,1,1.4,8,1,18.0,0,8,1,2.5,0,8,1,0,1,8,1,78,8,1
2018/3/23,11.2,8,1,18.8,8,1,6.9,8,1,1.5,0,8,1,7.0,0,8,1,0,1,8,1,53,8,1
2018/3/24,10.5,8,1,16.9,8,1,6.1,8,1,0.0,0,8,1,7.7,0,8,1,0,1,8,1,61,8,1
2018/3/25,11.4,8,1,20.1,8,1,3.3,8,1,0,1,8,1,11.4,0,8,1,0,1,8,1,47,8,1
2018/3/26,12.6,8,1,22.6,8,1,3.8,8,1,0,1,8,1,11.4,0,8,1,0,1,8,1,53,8,1
2018/3/27,14.1,8,1,22.8,8,1,6.3,8,1,0,1,8,1,9.1,0,8,1,0,1,8,1,58,8,1
2018/3/28,15.6,8,1,25.3,8,1,8.0,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,55,8,1
2018/3/29,16.8,8,1,26.2,8,1,8.1,8,1,0,1,8,1,10.7,0,8,1,0,1,8,1,49,8,1
2018/3/30,13.8,8,1,21.6,8,1,9.0,8,1,0,1,8,1,10.8,0,8,1,0,1,8,1,34,8,1
2018/3/31,13.0,8,1,20.4,8,1,7.8,8,1,0,1,8,1,10.8,0,8,1,0,1,8,1,46,8,1
2018/4/1,15.1,8,1,22.9,8,1,9.0,8,1,0,1,8,1,9.5,0,8,1,0,1,8,1,58,8,1
2018/4/2,17.1,8,1,26.1,8,1,9.2,8,1,0,1,8,1,9.8,0,8,1,0,1,8,1,54,8,1
2018/4/3,17.5,8,1,25.9,8,1,11.0,8,1,0,1,8,1,10.4,0,8,1,0,1,8,1,59,8,1
2018/4/4,19.5,8,1,28.4,8,1,11.8,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,48,8,1
2018/4/5,13.9,8,1,17.1,8,1,10.3,8,1,0.0,0,8,1,0.1,0,8,1,0,1,8,1,57,8,1
2018/4/6,17.9,8,1,24.9,8,1,12.8,8,1,1.0,0,8,1,5.0,0,8,1,0,1,8,1,62,8,1
2018/4/7,15.7,8,1,23.0,8,1,8.4,8,1,0.5,0,8,1,5.6,0,8,1,0,1,8,1,49,8,1
2018/4/8,9.5,8,1,15.6,8,1,3.7,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,29,8,1
2018/4/9,10.2,8,1,17.7,8,1,2.0,8,1,0,1,8,1,8.7,0,8,1,0,1,8,1,34,8,1
2018/4/10,12.4,8,1,21.1,8,1,3.3,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,37,8,1
2018/4/11,14.3,8,1,22.1,8,1,7.4,8,1,0.0,0,8,1,2.6,0,8,1,0,1,8,1,58,8,1
2018/4/12,18.6,8,1,26.5,8,1,13.6,8,1,0.0,0,8,1,9.4,0,8,1,0,1,8,1,44,8,1
2018/4/13,15.6,8,1,21.3,8,1,11.0,8,1,0,1,8,1,11.7,0,8,1,0,1,8,1,24,8,1
2018/4/14,14.8,8,1,20.8,8,1,10.5,8,1,0.5,0,8,1,1.9,0,8,1,0,1,8,1,46,8,1
2018/4/15,15.3,8,1,24.8,8,1,10.9,8,1,17.5,0,8,1,4.6,0,8,1,0,1,8,1,64,8,1
2018/4/16,13.4,8,1,19.9,8,1,8.2,8,1,0,1,8,1,4.9,0,8,1,0,1,8,1,46,8,1
2018/4/17,13.5,8,1,17.7,8,1,10.7,8,1,8.0,0,8,1,0.3,0,8,1,0,1,8,1,69,8,1
