É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/04/07 17:25:24

,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR,ïxéR
2017/8/30,23.2,8,1,26.4,8,1,20.5,8,1,9.0,0,8,1,3.9,0,8,1,0,1,8,1,80,8,1
2017/8/31,23.1,8,1,26.8,8,1,19.3,8,1,1.0,0,8,1,4.4,0,8,1,0,1,8,1,73,8,1
2017/9/1,23.0,8,1,27.5,8,1,17.5,8,1,0.0,0,8,1,10.5,0,8,1,0,1,8,1,67,8,1
2017/9/2,23.0,8,1,27.6,8,1,19.9,8,1,0.0,0,8,1,6.1,0,8,1,0,1,8,1,74,8,1
2017/9/3,21.7,8,1,27.2,8,1,18.2,8,1,0.0,0,8,1,4.6,0,8,1,0,1,8,1,75,8,1
2017/9/4,20.8,8,1,26.3,8,1,16.4,8,1,0,1,8,1,5.6,0,8,1,0,1,8,1,74,8,1
2017/9/5,22.4,8,1,27.0,8,1,16.2,8,1,0.0,0,8,1,8.0,0,8,1,0,1,8,1,76,8,1
2017/9/6,21.8,8,1,23.3,8,1,20.0,8,1,13.5,0,8,1,0.0,0,8,1,0,1,8,1,97,8,1
2017/9/7,22.5,8,1,25.2,8,1,21.0,8,1,62.5,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2017/9/8,23.2,8,1,27.6,8,1,20.7,8,1,0.5,0,8,1,7.5,0,8,1,0,1,8,1,82,8,1
2017/9/9,23.0,8,1,27.2,8,1,18.3,8,1,0,1,8,1,11.2,0,8,1,0,1,8,1,77,8,1
2017/9/10,24.3,8,1,29.9,8,1,19.2,8,1,0,1,8,1,9.4,0,8,1,0,1,8,1,78,8,1
2017/9/11,26.1,8,1,31.5,8,1,20.4,8,1,0.5,0,8,1,2.2,0,8,1,0,1,8,1,65,8,1
2017/9/12,24.8,8,1,27.3,8,1,21.4,8,1,11.5,0,8,1,2.2,0,8,1,0,1,8,1,81,8,1
2017/9/13,24.4,8,1,30.8,8,1,20.8,8,1,0.0,0,8,1,9.6,0,8,1,0,1,8,1,78,8,1
2017/9/14,22.1,8,1,25.7,8,1,19.4,8,1,1.0,0,8,1,5.9,0,8,1,0,1,8,1,72,8,1
2017/9/15,20.4,8,1,25.0,8,1,16.8,8,1,0.0,0,8,1,7.9,0,8,1,0,1,8,1,72,8,1
2017/9/16,19.9,8,1,23.2,8,1,16.6,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,78,8,1
2017/9/17,21.7,8,1,24.2,8,1,18.0,8,1,3.5,0,8,1,0.0,0,8,1,0,1,8,1,84,8,1
2017/9/18,22.5,8,1,27.5,8,1,18.3,8,1,32.0,0,8,1,6.4,0,8,1,0,1,8,1,81,8,1
2017/9/19,22.8,8,1,29.5,8,1,16.1,8,1,0,1,8,1,10.2,0,8,1,0,1,8,1,68,8,1
2017/9/20,22.1,8,1,28.7,8,1,17.7,8,1,8.0,0,8,1,2.1,0,8,1,0,1,8,1,73,8,1
2017/9/21,21.2,8,1,26.6,8,1,16.4,8,1,0.0,0,8,1,8.9,0,8,1,0,1,8,1,74,8,1
2017/9/22,21.3,8,1,26.0,8,1,16.3,8,1,2.0,0,8,1,4.9,0,8,1,0,1,8,1,77,8,1
2017/9/23,22.5,8,1,28.1,8,1,18.9,8,1,0.5,0,8,1,3.8,0,8,1,0,1,8,1,81,8,1
2017/9/24,22.0,8,1,27.0,8,1,17.6,8,1,0,1,8,1,11.0,0,8,1,0,1,8,1,73,8,1
2017/9/25,21.1,8,1,26.1,8,1,16.7,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,74,8,1
2017/9/26,21.4,8,1,26.1,8,1,15.7,8,1,0,1,8,1,11.1,0,8,1,0,1,8,1,75,8,1
2017/9/27,23.4,8,1,28.1,8,1,18.2,8,1,5.0,0,8,1,2.6,0,8,1,0,1,8,1,67,8,1
2017/9/28,16.9,8,1,19.0,8,1,12.7,8,1,35.5,0,8,1,0.1,0,8,1,0,1,8,1,93,8,1
2017/9/29,18.2,8,1,26.0,8,1,12.6,8,1,0.0,0,8,1,6.3,0,8,1,0,1,8,1,69,8,1
2017/9/30,19.5,8,1,26.2,8,1,15.1,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,66,8,1
2017/10/1,18.9,8,1,24.5,8,1,13.5,8,1,0,1,8,1,7.6,0,8,1,0,1,8,1,63,8,1
2017/10/2,19.9,8,1,23.9,8,1,16.2,8,1,7.0,0,8,1,0.0,0,8,1,0,1,8,1,83,8,1
2017/10/3,18.5,8,1,20.5,8,1,17.1,8,1,8.5,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2017/10/4,16.3,8,1,20.8,8,1,11.6,8,1,0.0,0,8,1,6.9,0,8,1,0,1,8,1,64,8,1
2017/10/5,15.5,8,1,20.8,8,1,10.4,8,1,0,1,8,1,10.3,0,8,1,0,1,8,1,71,8,1
2017/10/6,16.9,8,1,22.1,8,1,12.9,8,1,12.5,0,8,1,0.0,0,8,1,0,1,8,1,80,8,1
2017/10/7,19.4,8,1,23.1,8,1,15.4,8,1,0.5,0,8,1,0.8,0,8,1,0,1,8,1,89,8,1
2017/10/8,21.2,8,1,25.2,8,1,18.7,8,1,0,1,8,1,3.9,0,8,1,0,1,8,1,87,8,1
2017/10/9,22.6,8,1,28.8,8,1,16.7,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,80,8,1
2017/10/10,22.8,8,1,28.6,8,1,19.3,8,1,0,1,8,1,2.4,0,8,1,0,1,8,1,79,8,1
2017/10/11,24.0,8,1,30.4,8,1,18.2,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,71,8,1
2017/10/12,16.9,8,1,23.5,8,1,13.5,8,1,34.0,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2017/10/13,15.7,8,1,19.9,8,1,13.3,8,1,18.0,0,8,1,1.4,0,8,1,0,1,8,1,89,8,1
2017/10/14,18.1,8,1,21.9,8,1,15.2,8,1,0.0,0,8,1,1.9,0,8,1,0,1,8,1,80,8,1
2017/10/15,16.4,8,1,17.6,8,1,14.0,8,1,1.5,0,8,1,0.0,0,8,1,0,1,8,1,81,8,1
2017/10/16,14.0,8,1,15.2,8,1,13.1,8,1,5.5,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2017/10/17,16.5,8,1,21.6,8,1,12.5,8,1,0.0,0,8,1,8.0,0,8,1,0,1,8,1,81,8,1
2017/10/18,15.2,8,1,18.5,8,1,13.1,8,1,0.0,0,8,1,3.1,0,8,1,0,1,8,1,72,8,1
2017/10/19,13.6,8,1,15.0,8,1,12.3,8,1,9.0,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2017/10/20,16.1,8,1,18.9,8,1,13.1,8,1,1.0,0,8,1,1.0,0,8,1,0,1,8,1,90,8,1
2017/10/21,17.7,8,1,20.1,8,1,15.8,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,88,8,1
2017/10/22,17.4,8,1,18.9,8,1,15.8,8,1,48.5,0,8,1,0.0,0,8,1,0,1,8,1,95,8,1
2017/10/23,13.7,8,1,17.5,8,1,11.4,8,1,61.5,0,8,1,0.2,0,8,1,0,1,8,1,88,8,1
2017/10/24,13.6,8,1,18.2,8,1,9.4,8,1,0.0,0,8,1,6.4,0,8,1,0,1,8,1,80,8,1
2017/10/25,13.5,8,1,15.0,8,1,12.4,8,1,22.0,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2017/10/26,13.7,8,1,18.7,8,1,9.4,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,85,8,1
2017/10/27,14.1,8,1,19.5,8,1,8.8,8,1,0,1,8,1,9.0,0,8,1,0,1,8,1,83,8,1
2017/10/28,14.6,8,1,18.1,8,1,11.0,8,1,1.5,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2017/10/29,15.4,8,1,17.2,8,1,14.2,8,1,36.0,0,8,1,0.0,0,8,1,0,1,8,1,98,8,1
2017/10/30,11.0,8,1,15.2,8,1,8.8,8,1,6.0,0,8,1,0.0,0,8,1,0,1,8,1,81,8,1
2017/10/31,11.4,8,1,17.6,8,1,7.9,8,1,0.0,0,8,1,7.6,0,8,1,0,1,8,1,73,8,1
2017/11/1,12.7,8,1,19.5,8,1,5.5,8,1,0,1,8,1,6.1,0,8,1,0,1,8,1,74,8,1
2017/11/2,14.6,8,1,20.7,8,1,10.3,8,1,0,1,8,1,8.6,0,8,1,0,1,8,1,73,8,1
2017/11/3,15.8,8,1,22.6,8,1,9.9,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,73,8,1
2017/11/4,11.7,8,1,14.8,8,1,9.1,8,1,28.5,0,8,1,0.0,0,8,1,0,1,8,1,94,8,1
2017/11/5,10.7,8,1,15.3,8,1,6.7,8,1,0.0,0,8,1,9.4,0,8,1,0,1,8,1,75,8,1
2017/11/6,12.7,8,1,21.2,8,1,4.2,8,1,0,1,8,1,9.9,0,8,1,0,1,8,1,73,8,1
2017/11/7,15.2,8,1,22.8,8,1,8.3,8,1,0,1,8,1,9.6,0,8,1,0,1,8,1,69,8,1
2017/11/8,16.0,8,1,21.7,8,1,11.3,8,1,0.0,0,8,1,0.2,0,8,1,0,1,8,1,81,8,1
2017/11/9,12.5,8,1,16.2,8,1,7.9,8,1,1.5,0,8,1,3.7,0,8,1,0,1,8,1,72,8,1
2017/11/10,12.9,8,1,18.5,8,1,6.1,8,1,0,1,8,1,9.7,0,8,1,0,1,8,1,64,8,1
2017/11/11,11.2,8,1,17.3,8,1,8.1,8,1,27.0,0,8,1,0.6,0,8,1,0,1,8,1,86,8,1
2017/11/12,9.3,8,1,13.7,8,1,6.4,8,1,0.0,0,8,1,4.4,0,8,1,0,1,8,1,78,8,1
2017/11/13,10.1,8,1,16.1,8,1,4.4,8,1,0,1,8,1,8.1,0,8,1,0,1,8,1,76,8,1
2017/11/14,12.8,8,1,15.5,8,1,9.8,8,1,6.0,0,8,1,0.0,0,8,1,0,1,8,1,87,8,1
2017/11/15,10.2,8,1,12.5,8,1,7.3,8,1,10.0,0,8,1,0.9,0,8,1,0,1,8,1,89,8,1
2017/11/16,6.9,8,1,9.9,8,1,5.2,8,1,14.0,0,8,1,2.9,0,8,1,0,1,8,1,87,8,1
2017/11/17,8.7,8,1,14.0,8,1,4.9,8,1,0.0,0,8,1,4.4,0,8,1,0,1,8,1,76,8,1
2017/11/18,9.4,8,1,13.0,8,1,2.9,8,1,25.0,0,8,1,0.0,0,8,1,0,1,8,1,77,8,1
2017/11/19,4.4,8,1,8.5,8,1,2.8,8,1,13.0,0,8,1,1.7,0,8,1,0,1,8,1,91,8,1
2017/11/20,5.5,8,1,8.5,8,1,3.1,8,1,14.0,0,8,1,0.1,0,8,1,0,1,8,1,88,8,1
2017/11/21,5.0,8,1,10.2,8,1,1.6,8,1,0.0,0,8,1,7.8,0,8,1,0,1,8,1,78,8,1
2017/11/22,7.8,8,1,14.6,8,1,-0.3,8,1,2.5,0,8,1,2.9,0,8,1,0,1,8,1,80,8,1
2017/11/23,8.7,8,1,11.6,8,1,5.5,8,1,4.5,0,8,1,0.3,0,8,1,0,1,8,1,87,8,1
2017/11/24,4.9,8,1,6.9,8,1,2.9,8,1,22.0,0,8,1,1.2,0,8,1,0,1,8,1,89,8,1
2017/11/25,6.1,8,1,9.4,8,1,3.4,8,1,9.0,0,8,1,1.4,0,8,1,0,1,8,1,86,8,1
2017/11/26,8.8,8,1,10.8,8,1,5.3,8,1,11.0,0,8,1,0.0,0,8,1,0,1,8,1,70,8,1
2017/11/27,8.2,8,1,11.6,8,1,4.1,8,1,8.0,0,8,1,4.0,0,8,1,0,1,8,1,82,8,1
2017/11/28,9.0,8,1,15.4,8,1,1.7,8,1,0,1,8,1,9.3,0,8,1,0,1,8,1,75,8,1
2017/11/29,11.5,8,1,12.9,8,1,8.8,8,1,1.0,0,8,1,0.0,0,8,1,0,1,8,1,76,8,1
2017/11/30,8.5,8,1,10.2,8,1,6.9,8,1,5.5,0,8,1,0.0,0,8,1,0,1,8,1,88,8,1
2017/12/1,6.6,8,1,9.9,8,1,4.6,8,1,17.5,0,8,1,0.3,0,8,1,0,1,8,1,90,8,1
2017/12/2,6.2,8,1,11.0,8,1,3.2,8,1,4.5,0,8,1,6.1,0,8,1,0,1,8,1,81,8,1
2017/12/3,9.0,8,1,15.5,8,1,3.2,8,1,0.0,0,8,1,7.1,0,8,1,0,1,8,1,63,8,1
2017/12/4,8.8,8,1,14.3,8,1,5.9,8,1,7.0,0,8,1,1.9,0,8,1,0,1,8,1,76,8,1
2017/12/5,4.8,8,1,7.9,8,1,1.1,8,1,27.0,0,8,1,1.3,0,8,1,0,1,8,1,90,8,1
2017/12/6,3.1,8,1,5.9,8,1,0.3,8,1,30.5,0,8,1,1.8,0,8,1,2,0,8,1,93,8,1
2017/12/7,7.5,8,1,12.7,8,1,3.6,8,1,2.0,0,8,1,6.9,0,8,1,0,1,8,1,74,8,1
2017/12/8,4.4,8,1,7.5,8,1,0.9,8,1,26.5,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2017/12/9,3.4,8,1,6.9,8,1,-0.7,8,1,0.0,0,8,1,3.0,0,8,1,0,1,8,1,78,8,1
2017/12/10,8.9,8,1,12.2,8,1,5.1,8,1,0.0,0,8,1,4.5,0,8,1,0,1,8,1,57,8,1
2017/12/11,5.3,8,1,10.3,8,1,0.4,8,1,33.0,0,8,1,0.2,0,8,1,3,0,8,1,88,8,1
2017/12/12,1.1,8,1,2.3,8,1,0.3,8,1,23.5,0,8,1,0.3,0,8,1,8,0,8,1,96,8,1
2017/12/13,0.8,8,1,2.1,8,1,0.1,8,1,20.5,0,8,1,0.0,0,8,1,10,0,8,1,99,8,1
2017/12/14,1.6,8,1,4.8,8,1,-0.6,8,1,3.5,0,8,1,1.0,0,8,1,7,0,8,1,94,8,1
2017/12/15,2.8,8,1,7.4,8,1,-0.2,8,1,0,1,8,1,6.3,0,8,1,0,1,8,1,78,8,1
2017/12/16,4.6,8,1,6.8,8,1,2.2,8,1,13.0,0,8,1,0.0,0,8,1,0,1,8,1,84,8,1
2017/12/17,0.8,8,1,2.7,8,1,-0.6,8,1,12.5,0,8,1,0.0,0,8,1,8,0,8,1,96,8,1
2017/12/18,2.4,8,1,5.1,8,1,-0.8,8,1,2.0,0,8,1,0.5,0,8,1,0,1,8,1,89,8,1
2017/12/19,3.1,8,1,5.1,8,1,1.5,8,1,7.5,0,8,1,0.0,0,8,1,0,1,8,1,93,8,1
2017/12/20,4.3,8,1,8.3,8,1,0.8,8,1,1.0,0,8,1,2.3,0,8,1,0,1,8,1,81,8,1
2017/12/21,5.0,8,1,9.2,8,1,2.9,8,1,2.0,0,8,1,5.0,0,8,1,0,1,8,1,81,8,1
2017/12/22,6.6,8,1,11.8,8,1,3.5,8,1,0,1,8,1,2.9,0,8,1,0,1,8,1,59,8,1
2017/12/23,7.5,8,1,12.9,8,1,4.6,8,1,1.0,0,8,1,5.8,0,8,1,0,1,8,1,75,8,1
2017/12/24,9.4,8,1,14.7,8,1,3.1,8,1,2.5,0,8,1,1.9,0,8,1,0,1,8,1,62,8,1
2017/12/25,6.3,8,1,10.6,8,1,2.6,8,1,20.5,0,8,1,0.4,0,8,1,0,1,8,1,86,8,1
2017/12/26,2.7,8,1,7.3,8,1,-0.1,8,1,20.0,0,8,1,0.5,0,8,1,3,0,8,1,92,8,1
2017/12/27,0.2,8,1,1.3,8,1,-0.4,8,1,27.0,0,8,1,0.5,0,8,1,28,0,8,1,96,8,1
2017/12/28,1.0,8,1,2.5,8,1,-0.2,8,1,8.5,0,8,1,0.0,0,8,1,8,0,8,1,96,8,1
2017/12/29,2.1,8,1,6.4,8,1,0.1,8,1,4.0,0,8,1,2.6,0,8,1,0,1,8,1,88,8,1
2017/12/30,2.6,8,1,6.7,8,1,0.3,8,1,0.0,0,8,1,1.6,0,8,1,0,1,8,1,88,8,1
2017/12/31,4.2,8,1,9.3,8,1,0.2,8,1,7.5,0,8,1,1.7,0,8,1,0,1,8,1,81,8,1
2018/1/1,2.6,8,1,5.0,8,1,1.4,8,1,26.5,0,8,1,0.5,0,8,1,0,1,8,1,95,8,1
2018/1/2,3.3,8,1,7.0,8,1,1.1,8,1,3.0,0,8,1,2.9,0,8,1,0,1,8,1,87,8,1
2018/1/3,1.3,8,1,3.7,8,1,-0.1,8,1,2.5,0,8,1,3.1,0,8,1,2,0,8,1,90,8,1
2018/1/4,1.5,8,1,4.7,8,1,0.2,8,1,0.0,0,8,1,2.6,0,8,1,0,1,8,1,92,8,1
2018/1/5,2.8,8,1,6.9,8,1,0.1,8,1,0.0,0,8,1,1.8,0,8,1,0,1,8,1,75,8,1
2018/1/6,3.1,8,1,9.0,8,1,0.2,8,1,2.0,0,8,1,2.4,0,8,1,0,1,8,1,80,8,1
2018/1/7,3.6,8,1,8.0,8,1,1.4,8,1,0.0,0,8,1,4.4,0,8,1,0,1,8,1,73,8,1
2018/1/8,7.5,8,1,11.7,8,1,0.8,8,1,3.5,0,8,1,0.2,0,8,1,0,1,8,1,76,8,1
2018/1/9,5.4,8,1,11.3,8,1,0.6,8,1,23.5,0,8,1,0.0,0,8,1,0,1,8,1,88,8,1
2018/1/10,1.5,8,1,4.2,8,1,0.2,8,1,40.0,0,8,1,0.5,0,8,1,13,0,8,1,95,8,1
2018/1/11,-0.1,8,1,1.6,8,1,-1.6,8,1,29.0,0,8,1,0.1,0,8,1,33,0,8,1,91,8,1
2018/1/12,-1.1,8,1,1.8,8,1,-4.3,8,1,21.0,0,8,1,4.0,0,8,1,24,0,8,1,93,8,1
2018/1/13,-0.4,8,1,1.8,8,1,-5.3,8,1,16.5,0,8,1,0.4,0,8,1,10,0,8,1,90,8,1
2018/1/14,-0.2,8,1,4.1,8,1,-3.7,8,1,1.0,0,8,1,9.3,0,8,1,1,0,8,1,87,8,1
2018/1/15,2.9,8,1,9.6,8,1,-4.8,8,1,0.0,0,8,1,7.2,0,8,1,0,1,8,1,74,8,1
2018/1/16,6.3,8,1,11.8,8,1,0.8,8,1,0.0,0,8,1,5.2,0,8,1,0,1,8,1,76,8,1
2018/1/17,4.7,8,1,6.2,8,1,3.3,8,1,36.0,0,8,1,0.0,0,8,1,0,1,8,1,100,8,1
2018/1/18,6.0,8,1,11.4,8,1,2.7,8,1,0.5,0,8,1,1.6,0,8,1,0,1,8,1,92,8,1
2018/1/19,4.5,8,1,6.5,8,1,1.0,8,1,0.0,0,8,1,0.0,0,8,1,0,1,8,1,77,8,1
2018/1/20,4.1,8,1,10.3,8,1,-0.8,8,1,0.0,0,8,1,3.0,0,8,1,0,1,8,1,81,8,1
2018/1/21,4.1,8,1,9.0,8,1,1.4,8,1,9.5,0,8,1,0.7,0,8,1,0,1,8,1,86,8,1
2018/1/22,1.1,8,1,3.2,8,1,0.1,8,1,9.5,0,8,1,0.0,0,8,1,5,0,8,1,93,8,1
2018/1/23,2.2,8,1,7.2,8,1,-0.9,8,1,13.5,0,8,1,1.4,0,8,1,13,0,8,1,88,8,1
2018/1/24,-2.0,8,1,0.2,8,1,-4.7,8,1,19.0,0,8,1,0.6,0,8,1,21,0,8,1,93,8,1
2018/1/25,-2.9,8,1,0.6,8,1,-4.8,8,1,9.0,0,8,1,1.9,0,8,1,9,0,8,1,92,8,1
2018/1/26,-2.3,8,1,-0.5,8,1,-3.4,8,1,12.5,0,8,1,0.3,0,8,1,17,0,8,1,92,8,1
2018/1/27,-1.1,8,1,1.5,8,1,-3.2,8,1,9.0,0,8,1,0.9,0,8,1,9,0,8,1,94,8,1
2018/1/28,0.5,8,1,4.1,8,1,-4.3,8,1,0.0,0,8,1,0.4,0,8,1,0,1,8,1,76,8,1
2018/1/29,1.1,8,1,3.0,8,1,-1.2,8,1,10.5,0,8,1,0.7,0,8,1,1,0,8,1,96,8,1
2018/1/30,0.1,8,1,3.3,8,1,-1.8,8,1,6.0,0,8,1,4.2,0,8,1,8,0,8,1,89,8,1
2018/1/31,2.0,8,1,4.9,8,1,-0.8,8,1,2.0,0,8,1,1.7,0,8,1,5,0,8,1,85,8,1
2018/2/1,2.4,8,1,5.0,8,1,0.7,8,1,0.0,0,8,1,6.7,0,8,1,0,1,8,1,84,8,1
2018/2/2,2.4,8,1,6.3,8,1,-1.7,8,1,0,1,8,1,6.9,0,8,1,0,1,8,1,77,8,1
2018/2/3,2.4,8,1,7.0,8,1,-0.7,8,1,0.0,0,8,1,3.2,0,8,1,0,1,8,1,80,8,1
2018/2/4,1.5,8,1,5.7,8,1,-0.2,8,1,9.5,0,8,1,2.4,0,8,1,14,0,8,1,83,8,1
2018/2/5,-0.6,8,1,1.2,8,1,-1.6,8,1,20.0,0,8,1,0.0,0,8,1,31,0,8,1,97,8,1
2018/2/6,-1.1,8,1,1.5,8,1,-2.4,8,1,27.5,0,8,1,1.0,0,8,1,41,0,8,1,95,8,1
2018/2/7,-0.3,8,1,2.1,8,1,-2.4,8,1,5.0,0,8,1,1.7,0,8,1,4,0,8,1,86,8,1
2018/2/8,-0.2,8,1,3.7,8,1,-2.4,8,1,0.5,0,8,1,1.8,0,8,1,1,0,8,1,83,8,1
2018/2/9,1.1,8,1,6.4,8,1,-3.0,8,1,0,1,8,1,9.2,0,8,1,0,1,8,1,72,8,1
2018/2/10,5.0,8,1,10.7,8,1,-0.5,8,1,9.0,0,8,1,0.4,0,8,1,0,1,8,1,74,8,1
2018/2/11,1.6,8,1,4.3,8,1,-2.1,8,1,14.0,0,8,1,1.6,0,8,1,2,0,8,1,92,8,1
2018/2/12,-0.8,8,1,0.2,8,1,-2.1,8,1,30.5,0,8,1,0.2,0,8,1,38,0,8,1,95,8,1
2018/2/13,0.1,8,1,2.0,8,1,-1.2,8,1,20.5,0,8,1,0.6,0,8,1,17,0,8,1,97,8,1
2018/2/14,4.2,8,1,9.1,8,1,-0.4,8,1,0.0,0,8,1,8.4,0,8,1,0,1,8,1,67,8,1
2018/2/15,3.4,8,1,10.1,8,1,1.1,8,1,4.0,0,8,1,1.1,0,8,1,0,1,8,1,85,8,1
2018/2/16,2.6,8,1,5.2,8,1,0.4,8,1,0.0,0,8,1,5.8,0,8,1,0,1,8,1,81,8,1
2018/2/17,1.1,8,1,5.9,8,1,-2.5,8,1,4.0,0,8,1,0.9,0,8,1,4,0,8,1,86,8,1
2018/2/18,-0.4,8,1,3.1,8,1,-2.7,8,1,2.0,0,8,1,4.4,0,8,1,5,0,8,1,82,8,1
2018/2/19,1.4,8,1,5.1,8,1,-2.0,8,1,0,1,8,1,6.1,0,8,1,0,1,8,1,72,8,1
2018/2/20,3.7,8,1,9.4,8,1,0.4,8,1,1.0,0,8,1,7.2,0,8,1,0,1,8,1,81,8,1
2018/2/21,2.1,8,1,4.9,8,1,0.3,8,1,10.5,0,8,1,2.6,0,8,1,5,0,8,1,90,8,1
2018/2/22,1.8,8,1,5.1,8,1,-0.4,8,1,29.0,0,8,1,8.1,0,8,1,20,0,8,1,84,8,1
2018/2/23,3.1,8,1,8.6,8,1,-1.1,8,1,1.5,0,8,1,7.6,0,8,1,0,1,8,1,76,8,1
2018/2/24,3.1,8,1,7.3,8,1,-0.8,8,1,2.0,0,8,1,0.5,0,8,1,0,1,8,1,81,8,1
2018/2/25,2.0,8,1,5.6,8,1,-2.2,8,1,0,1,8,1,4.0,0,8,1,0,1,8,1,80,8,1
2018/2/26,3.7,8,1,7.7,8,1,0.4,8,1,0,1,8,1,10.1,0,8,1,0,1,8,1,76,8,1
2018/2/27,5.0,8,1,11.9,8,1,-1.4,8,1,0.0,0,8,1,9.0,0,8,1,0,1,8,1,70,8,1
2018/2/28,6.1,8,1,9.3,8,1,2.9,8,1,0.0,0,8,1,2.2,0,8,1,0,1,8,1,79,8,1
2018/3/1,7.1,8,1,10.3,8,1,3.0,8,1,21.5,0,8,1,1.0,0,8,1,0,1,8,1,80,8,1
2018/3/2,3.0,8,1,7.1,8,1,-0.2,8,1,4.0,0,8,1,2.2,0,8,1,0,1,8,1,77,8,1
2018/3/3,7.5,8,1,15.6,8,1,-0.8,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,54,8,1
2018/3/4,14.4,8,1,22.5,8,1,7.6,8,1,0,1,8,1,10.6,0,8,1,0,1,8,1,53,8,1
2018/3/5,8.5,8,1,16.8,8,1,4.7,8,1,33.5,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2018/3/6,4.4,8,1,7.2,8,1,3.1,8,1,0.0,0,8,1,3.7,0,8,1,0,1,8,1,67,8,1
2018/3/7,4.1,8,1,7.7,8,1,0.7,8,1,0,1,8,1,7.9,0,8,1,0,1,8,1,67,8,1
2018/3/8,6.2,8,1,9.0,8,1,1.8,8,1,7.0,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2018/3/9,6.0,8,1,10.5,8,1,2.7,8,1,29.5,0,8,1,0.0,0,8,1,0,1,8,1,92,8,1
2018/3/10,3.9,8,1,7.3,8,1,1.4,8,1,0.0,0,8,1,0.6,0,8,1,0,1,8,1,72,8,1
2018/3/11,4.6,8,1,11.7,8,1,-0.8,8,1,2.0,0,8,1,5.2,0,8,1,0,1,8,1,78,8,1
2018/3/12,5.3,8,1,10.9,8,1,0.8,8,1,0,1,8,1,11.0,0,8,1,0,1,8,1,76,8,1
2018/3/13,12.5,8,1,22.1,8,1,2.2,8,1,0,1,8,1,10.9,0,8,1,0,1,8,1,41,8,1
2018/3/14,14.4,8,1,21.3,8,1,7.3,8,1,0,1,8,1,10.5,0,8,1,0,1,8,1,53,8,1
2018/3/15,16.6,8,1,24.1,8,1,7.6,8,1,0.0,0,8,1,8.8,0,8,1,0,1,8,1,50,8,1
2018/3/16,6.1,8,1,15.3,8,1,3.6,8,1,31.5,0,8,1,0.0,0,8,1,0,1,8,1,85,8,1
2018/3/17,4.6,8,1,8.1,8,1,1.8,8,1,0,1,8,1,6.9,0,8,1,0,1,8,1,66,8,1
2018/3/18,10.2,8,1,18.3,8,1,0.1,8,1,0,1,8,1,7.7,0,8,1,0,1,8,1,62,8,1
2018/3/19,9.3,8,1,13.2,8,1,7.6,8,1,26.0,0,8,1,0.0,0,8,1,0,1,8,1,91,8,1
2018/3/20,5.8,8,1,7.9,8,1,4.4,8,1,8.0,0,8,1,0.0,0,8,1,0,1,8,1,79,8,1
2018/3/21,4.8,8,1,6.2,8,1,2.8,8,1,10.0,0,8,1,0.0,0,8,1,0,1,8,1,86,8,1
2018/3/22,7.2,8,1,10.1,8,1,5.4,8,1,30.0,0,8,1,0.0,0,8,1,0,1,8,1,96,8,1
2018/3/23,7.3,8,1,11.8,8,1,5.2,8,1,13.0,0,8,1,1.0,0,8,1,0,1,8,1,90,8,1
2018/3/24,8.9,8,1,15.0,8,1,2.2,8,1,0.5,0,8,1,9.3,0,8,1,0,1,8,1,70,8,1
2018/3/25,11.8,8,1,19.1,8,1,4.6,8,1,0.0,0,8,1,11.1,0,8,1,0,1,8,1,60,8,1
2018/3/26,13.5,8,1,22.2,8,1,6.9,8,1,0,1,8,1,11.3,0,8,1,0,1,8,1,52,8,1
2018/3/27,13.8,8,1,21.4,8,1,7.2,8,1,0,1,8,1,11.1,0,8,1,0,1,8,1,55,8,1
2018/3/28,15.9,8,1,24.4,8,1,8.7,8,1,0,1,8,1,11.5,0,8,1,0,1,8,1,46,8,1
2018/3/29,14.4,8,1,23.0,8,1,8.9,8,1,0,1,8,1,6.5,0,8,1,0,1,8,1,58,8,1
